timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729757425932,1220,HTTP Request-0,302,Found,Thread Group 1-110,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1220,0,0
1729757427650,795,HTTP Request-1,200,OK,Thread Group 1-110,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,795,0,0
1729757424613,3084,HTTP Request-0,302,Found,Thread Group 1-104,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,3084,0,0
1729757427698,926,HTTP Request-1,200,OK,Thread Group 1-104,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,926,0,0
1729757425728,1907,HTTP Request-0,302,Found,Thread Group 1-168,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1907,0,0
1729757427915,688,HTTP Request-1,200,OK,Thread Group 1-168,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,688,0,0
1729757425676,1954,HTTP Request-0,302,Found,Thread Group 1-193,text,true,,376,142,236,236,http://gryffindor.hogwarts.A40.com/php/home.php,1954,0,0
1729757427916,707,HTTP Request-1,200,OK,Thread Group 1-193,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,707,0,0
1729757428024,271,HTTP Request-0,302,Found,Thread Group 1-198,text,true,,376,144,236,236,http://gryffindor.hogwarts.A40.com/php/logout.php,271,0,0
1729757428296,333,HTTP Request-1,200,OK,Thread Group 1-198,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,333,0,0
1729757427014,876,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,841,143,236,236,http://gryffindor.hogwarts.A40.com/php/login.php,876,0,0
1729757425610,4550,HTTP Request,200,OK,Thread Group 1-153,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,874,0,0
1729757425610,874,HTTP Request-0,302,Found,Thread Group 1-153,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,874,0,0
1729757426484,3676,HTTP Request-1,200,OK,Thread Group 1-153,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3676,0,0
1729757425088,4387,HTTP Request,200,OK,Thread Group 1-67,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1376,0,0
1729757425088,1376,HTTP Request-0,302,Found,Thread Group 1-67,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,1376,0,0
1729757426465,3010,HTTP Request-1,200,OK,Thread Group 1-67,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3010,0,0
1729757428935,1726,HTTP Request,200,OK,Thread Group 1-85,text,true,,1217,287,233,233,http://gryffindor.hogwarts.A40.com/php/login.php,125,0,0
1729757428935,125,HTTP Request-0,302,Found,Thread Group 1-85,text,true,,376,144,233,233,http://gryffindor.hogwarts.A40.com/php/logout.php,125,0,0
1729757429060,1601,HTTP Request-1,200,OK,Thread Group 1-85,text,true,,841,143,233,233,http://gryffindor.hogwarts.A40.com/php/login.php,1601,0,0
1729757425398,4088,HTTP Request,200,OK,Thread Group 1-175,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,842,0,0
1729757425398,842,HTTP Request-0,302,Found,Thread Group 1-175,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,842,0,0
1729757426240,3246,HTTP Request-1,200,OK,Thread Group 1-175,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3246,0,0
1729757425343,4075,HTTP Request,200,OK,Thread Group 1-179,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,481,0,0
1729757425343,481,HTTP Request-0,302,Found,Thread Group 1-179,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,481,0,0
1729757426969,2449,HTTP Request-1,200,OK,Thread Group 1-179,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,2449,0,0
1729757424106,6645,HTTP Request,200,OK,Thread Group 1-232,text,true,,1592,549,233,233,http://gryffindor.hogwarts.A40.com/php/login.php,97,0,28
1729757424106,97,HTTP Request-0,302,Found,Thread Group 1-232,text,true,,375,264,233,233,http://gryffindor.hogwarts.A40.com/php/login.php,97,0,28
1729757424204,4969,HTTP Request-1,302,Found,Thread Group 1-232,text,true,,376,142,233,233,http://gryffindor.hogwarts.A40.com/php/home.php,4969,0,0
1729757429325,1425,HTTP Request-2,200,OK,Thread Group 1-232,text,true,,841,143,233,233,http://gryffindor.hogwarts.A40.com/php/login.php,259,0,0
1729757429386,1499,HTTP Request,200,OK,Thread Group 1-140,text,true,,1217,287,232,232,http://gryffindor.hogwarts.A40.com/php/login.php,120,0,0
1729757429386,120,HTTP Request-0,302,Found,Thread Group 1-140,text,true,,376,144,232,232,http://gryffindor.hogwarts.A40.com/php/logout.php,120,0,0
1729757429507,1378,HTTP Request-1,200,OK,Thread Group 1-140,text,true,,841,143,232,232,http://gryffindor.hogwarts.A40.com/php/login.php,1377,0,0
1729757425666,3920,HTTP Request,200,OK,Thread Group 1-190,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3642,0,0
